acc_ref,veh_ref,cas_ref,cas_class,cas_sex,cas_age,cas_severe,ped_locn,ped_mvmnt,ped_dirn,pupil_cas,seat_belt,car_pssngr,psv_pssngr,school,postcode,dtp_proj,pol_la_pro,text_id,cas_type,address,Distance to Accident
743310,1,1,Driver or Rider,Female,31,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH105XD,,,0,Ped Cyclist Driver,unset,No Postcode Info.
745210,2,1,Driver or Rider,Male,29,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH288NS,,,0,LGV Driver,unset,2.391 km
748110,2,1,Driver or Rider,Female,20,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,1,,,0,Ped Cyclist Driver,unset,No Postcode Info.
749710,1,1,Driver or Rider,Male,31,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH93DJ,,,0,Ped Cyclist Driver,unset,No Postcode Info.
751910,2,1,Driver or Rider,Female,29,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,KY40DL,,,0,Car Driver,unset,No Postcode Info.
752110,2,1,Driver or Rider,Male,-9,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH164UY,,,0,Car Driver,unset,2.256 km
752210,1,1,Driver or Rider,Male,14,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH153RY,,,0,Ped Cyclist Driver,unset,0.7285 km
753210,2,1,Driver or Rider,Male,48,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH153JG,,,0,Motorcyclist Driver,unset,1.589 km
754610,2,1,Driver or Rider,Female,21,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH89QF,,,0,Ped Cyclist Driver,unset,No Postcode Info.
754710,1,1,Driver or Rider,Male,8,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,1,,,0,Ped Cyclist Driver,unset,No Postcode Info.
754810,2,1,Driver or Rider,Male,43,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH164LF,,,0,Car Driver,unset,4.818 km
755810,2,1,Driver or Rider,Male,57,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH152BY,,,0,Ped Cyclist Driver,unset,2.592 km
756010,1,1,Pedestrian,Female,58,Slight,In carriageway not crossing,In carriageway stationary-not crossing (standing or playing),Pedestrian sta,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,1,,,0,Pedestrian,unset,No Postcode Info.
758210,2,1,Driver or Rider,Male,28,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH66PF,,,0,Motorcyclist Driver,unset,No Postcode Info.
759010,1,1,Driver or Rider,Male,55,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH129AP,,,0,Car Driver,unset,1.632 km
759110,1,1,Pedestrian,Male,39,Serious,In carriageway crossing elsewhere within 50 metres of pedestrian crossing,Crossing from drivers nearside-masked by parked or stationary vehicle,N,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH113HU,,,0,Pedestrian,unset,3.344 km
759310,1,1,Driver or Rider,Male,20,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH128XE,,,0,Car Driver,unset,3.901 km
759310,1,3,Vehicle or pillion passenger,Male,19,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH47DQ,,,0,Car Passenger,unset,No Postcode Info.
759310,2,2,Driver or Rider,Male,0,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH309RA,,,0,Car Driver,unset,11.08 km
759310,2,4,Vehicle or pillion passenger,Unknown,0,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,1,,,0,Car Passenger,unset,No Postcode Info.
760010,2,1,Driver or Rider,Male,67,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH147AG,,,0,Car Driver,unset,4.534 km
760810,1,1,Vehicle or pillion passenger,Female,81,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Standing passenger,,EH75HB,,,0,Bus/coach Passenger,unset,No Postcode Info.
760810,1,2,Vehicle or pillion passenger,Female,73,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Standing passenger,,EH75SE,,,0,Bus/coach Passenger,unset,No Postcode Info.
760810,1,3,Vehicle or pillion passenger,Male,71,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Standing passenger,,EH152DF,,,0,Bus/coach Passenger,unset,4.340 km
762510,1,1,Pedestrian,Male,61,Slight,On footway or verge,Unknown,Pedestrian sta,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH36HL,,,0,Pedestrian,unset,No Postcode Info.
762710,1,1,Driver or Rider,Male,20,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH91JS,,,0,Ped Cyclist Driver,unset,No Postcode Info.
763010,2,1,Driver or Rider,Male,24,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH91AR,,,0,Ped Cyclist Driver,unset,0.5877 km
763210,1,1,Vehicle or pillion passenger,Female,49,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Standing passenger,,EH76JR,,,0,Bus/coach Passenger,unset,No Postcode Info.
765010,1,1,Pedestrian,Female,28,Slight,In carriageway not crossing,In carriageway stationary-not crossing (standing or playing),Pedestrian sta,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH127BW,,,0,Pedestrian,unset,4.327 km
765310,2,1,Driver or Rider,Female,25,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH105JG,,,0,Ped Cyclist Driver,unset,4.012 km
765510,2,1,Driver or Rider,Female,29,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH68PY,,,0,Car Driver,unset,2.543 km
765510,3,2,Driver or Rider,Female,41,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH68AL,,,0,Car Driver,unset,No Postcode Info.
767810,1,1,Pedestrian,Male,77,Slight,In carriageway crossing elsewhere,Crossing from drivers nearside,S,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH525HT,,,0,Pedestrian,unset,14.79 km
767810,1,2,Pedestrian,Female,77,Slight,In carriageway crossing elsewhere,Crossing from drivers nearside,S,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH525HT,,,0,Pedestrian,unset,14.79 km
768210,1,1,Vehicle or pillion passenger,Female,63,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH76DJ,,,0,Car Passenger,unset,No Postcode Info.
769010,1,1,Vehicle or pillion passenger,Female,79,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,1,,,0,Car Passenger,unset,No Postcode Info.
769110,1,1,Vehicle or pillion passenger,Male,52,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Standing passenger,,EH105QR,,,0,Bus/coach Passenger,unset,3.320 km
769310,1,1,Pedestrian,Male,25,Serious,In carriageway crossing elsewhere within 50 metres of pedestrian crossing,Crossing from drivers nearside,S,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH111UN,,,0,Pedestrian,unset,3.659 km
769410,2,1,Driver or Rider,Female,23,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH52EF,,,0,Ped Cyclist Driver,unset,No Postcode Info.
770010,1,1,Driver or Rider,Male,62,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH106TJ,,,0,Car Driver,unset,1.156 km
770810,2,1,Driver or Rider,Female,54,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,KY129XH,,,0,Car Driver,unset,No Postcode Info.
771510,1,1,Driver or Rider,Male,25,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH129ES,,,0,Car Driver,unset,4.597 km
771510,2,2,Driver or Rider,Male,52,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH130RQ,,,0,Motorcyclist Driver,unset,4.039 km
774910,1,1,Pedestrian,Male,42,Slight,In carriageway crossing elsewhere,Crossing from drivers nearside,N,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH43BR,,,0,Pedestrian,unset,8.385 km
775210,1,1,Pedestrian,Male,10,Serious,In centre of carriageway not on refuge or central island,Crossing from drivers offside,S,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH44AW,,,0,Pedestrian,unset,No Postcode Info.
776610,2,1,Vehicle or pillion passenger,Female,9,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH309QF,,,0,Car Passenger,unset,0.7900 km
777110,2,1,Driver or Rider,Male,59,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH152ES,,,0,Motorcyclist Driver,unset,0.2856 km
778310,1,1,Vehicle or pillion passenger,Male,59,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Boarding,,EH129EW,,,0,Bus/coach Passenger,unset,9.473 km
780110,1,1,Driver or Rider,Female,21,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH89QX,,,0,Ped Cyclist Driver,unset,No Postcode Info.
780510,1,1,Driver or Rider,Male,44,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH141EY,,,0,Motorcyclist Driver,unset,2.170 km
781810,1,1,Pedestrian,Male,13,Slight,"In carriageway, crossing on pedestrian facility",Crossing from drivers nearside,E,Pupil on journey to/from school,Not car or van,Not car passenger,Not a psv passenger,,EH166QH,,,0,Pedestrian,unset,5.883 km
782810,1,1,Driver or Rider,Female,-9,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH320TX,,,0,Car Driver,unset,11.08 km
782810,1,2,Vehicle or pillion passenger,Female,-9,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,1,,,0,Car Passenger,unset,No Postcode Info.
784110,2,1,Driver or Rider,Male,-9,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH223AX,,,0,Car Driver,unset,No Postcode Info.
784110,2,2,Vehicle or pillion passenger,Unknown,-9,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,1,,,0,Car Passenger,unset,No Postcode Info.
786810,1,1,Vehicle or pillion passenger,Female,16,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Alighting,,EH64EP,,,0,Bus/coach Passenger,unset,2.214 km
787110,1,1,Vehicle or pillion passenger,Female,84,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Boarding,,EH141QP,,,0,Bus/coach Passenger,unset,2.471 km
787210,1,1,Driver or Rider,Male,28,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH166RJ,,,0,Car Driver,unset,3.498 km
787910,2,1,Driver or Rider,Male,37,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH35JF,,,0,Ped Cyclist Driver,unset,No Postcode Info.
788010,1,1,Driver or Rider,Male,48,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH139BY,,,0,Car Driver,unset,0.2986 km
788010,2,2,Driver or Rider,Male,33,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH125NW,,,0,Car Driver,unset,4.211 km
789010,2,1,Vehicle or pillion passenger,Female,95,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Standing passenger,,EH92NY,,,0,Bus/coach Passenger,unset,No Postcode Info.
791910,1,1,Vehicle or pillion passenger,Female,83,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Standing passenger,,EH91SU,,,0,Bus/coach Passenger,unset,No Postcode Info.
792110,3,1,Driver or Rider,Female,37,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH139NR,,,0,Car Driver,unset,0.4868 km
793610,2,1,Driver or Rider,Female,59,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH126HF,,,0,Ped Cyclist Driver,unset,0.8655 km
794210,2,1,Driver or Rider,Female,33,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH234BJ,,,0,Car Driver,unset,6.363 km
795010,2,1,Driver or Rider,Male,20,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH93DZ,,,0,Ped Cyclist Driver,unset,No Postcode Info.
796510,1,1,Pedestrian,Female,50,Slight,On footway or verge,Unknown,Pedestrian sta,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH152RD,,,0,Pedestrian,unset,No Postcode Info.
797910,1,1,Driver or Rider,Male,28,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH88DD,,,0,Motorcyclist Driver,unset,No Postcode Info.
799210,1,1,Driver or Rider,Female,17,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH166QA,,,0,Car Driver,unset,3.991 km
800010,1,1,Vehicle or pillion passenger,Male,4,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Sitting passenger,,EH12DP,,,0,Bus/coach Passenger,unset,No Postcode Info.
801710,1,1,Vehicle or pillion passenger,Female,34,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Sitting passenger,,EH177SQ,,,0,Bus/coach Passenger,unset,2.759 km
801710,1,2,Vehicle or pillion passenger,Male,31,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Sitting passenger,,EH177SH,,,0,Bus/coach Passenger,unset,2.757 km
802310,2,1,Driver or Rider,Female,18,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH46PR,,,0,Car Driver,unset,No Postcode Info.
803010,1,1,Driver or Rider,Female,80,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH139HL,,,0,Car Driver,unset,1.388 km
804410,2,1,Driver or Rider,Male,29,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH75ET,,,0,Ped Cyclist Driver,unset,No Postcode Info.
804910,2,1,Driver or Rider,Male,45,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH164LL,,,0,Car Driver,unset,2.218 km
804910,2,2,Vehicle or pillion passenger,Female,44,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH164LL,,,0,Car Passenger,unset,2.218 km
805310,2,1,Driver or Rider,Female,43,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH209HQ,,,0,Car Driver,unset,7.695 km
805310,2,2,Vehicle or pillion passenger,Female,59,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH209LX,,,0,Car Passenger,unset,7.742 km
805710,2,1,Driver or Rider,Male,35,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH130QE,,,0,Motorcyclist Driver,unset,4.595 km
806010,1,1,Driver or Rider,Female,37,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH89UW,,,0,Car Driver,unset,No Postcode Info.
806210,1,1,Pedestrian,Female,38,Slight,In carriageway crossing elsewhere within 50 metres of pedestrian crossing,Crossing from drivers offside,NW,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH47SW,,,0,Pedestrian,unset,No Postcode Info.
806310,1,1,Driver or Rider,Male,32,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH151NA,,,0,Ped Cyclist Driver,unset,4.143 km
806310,1,2,Pedestrian,Female,19,Slight,In carriageway crossing elsewhere within 50 metres of pedestrian crossing,Crossing from drivers nearside,E,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,KY118FG,,,0,Pedestrian,unset,No Postcode Info.
806810,2,1,Driver or Rider,Male,49,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH164GA,,,0,Car Driver,unset,No Postcode Info.
808610,2,1,Driver or Rider,Male,46,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH107AY,,,0,Ped Cyclist Driver,unset,0.4182 km
808710,1,1,Driver or Rider,Male,44,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH128UH,,,0,Ped Cyclist Driver,unset,3.815 km
809210,1,1,Vehicle or pillion passenger,Female,18,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH458EP,,,0,Car Passenger,unset,No Postcode Info.
810410,2,1,Driver or Rider,Female,54,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH151RH,,,0,Ped Cyclist Driver,unset,1.848 km
811310,2,1,Driver or Rider,Male,27,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH41JE,,,0,Ped Cyclist Driver,unset,No Postcode Info.
811610,1,1,Vehicle or pillion passenger,Female,87,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Standing passenger,,EH141AN,,,0,Bus/coach Passenger,unset,3.462 km
811810,2,1,Driver or Rider,Male,43,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH526AP,,,0,LGV Driver,unset,22.05 km
812310,1,1,Driver or Rider,Female,34,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,PH27EN,,,0,Car Driver,unset,No Postcode Info.
812310,2,2,Driver or Rider,Male,23,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,1,,,0,Car Driver,unset,No Postcode Info.
812310,2,7,Vehicle or pillion passenger,Female,23,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,KY118RD,,,0,Car Passenger,unset,No Postcode Info.
812310,3,3,Driver or Rider,Female,50,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,KY59LZ,,,0,Car Driver,unset,No Postcode Info.
812310,3,4,Vehicle or pillion passenger,Female,33,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,1,,,0,Car Passenger,unset,No Postcode Info.
812310,3,5,Vehicle or pillion passenger,Female,49,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,1,,,0,Car Passenger,unset,No Postcode Info.
812310,3,6,Vehicle or pillion passenger,Female,48,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,1,,,0,Car Passenger,unset,No Postcode Info.
812610,2,1,Vehicle or pillion passenger,Male,38,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Sitting passenger,,EH142QF,,,0,Bus/coach Passenger,unset,7.427 km
813110,1,1,Driver or Rider,Female,70,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH38AR,,,0,Ped Cyclist Driver,unset,No Postcode Info.
814710,2,1,Driver or Rider,Female,23,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH127LS,,,0,Car Driver,unset,3.284 km
815610,2,1,Driver or Rider,Female,36,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH64TL,,,0,Car Driver,unset,No Postcode Info.
816310,2,1,Vehicle or pillion passenger,Female,19,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,EH53ER,,,0,Car Passenger,unset,No Postcode Info.
817110,2,1,Driver or Rider,Male,22,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH193FX,,,0,Car Driver,unset,No Postcode Info.
817710,4,1,Driver or Rider,Female,29,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH41SU,,,0,Car Driver,unset,No Postcode Info.
818210,1,1,Pedestrian,Male,45,Slight,In carriageway not crossing,In carriageway stationary-not crossing (standing or playing),Pedestrian sta,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH68EU,,,0,Pedestrian,unset,No Postcode Info.
818410,1,1,Driver or Rider,Male,20,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH177PB,,,0,Car Driver,unset,9.583 km
818410,1,3,Vehicle or pillion passenger,Male,22,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH114NE,,,0,Car Passenger,unset,8.321 km
818410,2,2,Driver or Rider,Male,27,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH546JF,,,0,Car Driver,unset,20.30 km
818410,2,4,Vehicle or pillion passenger,Female,28,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,1,,,0,Car Passenger,unset,No Postcode Info.
819010,2,1,Driver or Rider,Female,35,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH112JR,,,0,Ped Cyclist Driver,unset,3.474 km
819410,1,1,Vehicle or pillion passenger,Female,77,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Boarding,,EH178JT,,,0,Bus/coach Passenger,unset,6.274 km
820310,1,1,Pedestrian,Female,13,Slight,In carriageway crossing elsewhere,Crossing from drivers nearside-masked by parked or stationary vehicle,S,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH177RW,,,0,Pedestrian,unset,0.3835 km
820410,1,1,Pedestrian,Female,24,Slight,In centre of carriageway not on refuge or central island,Crossing from drivers offside,S,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH153SD,,,0,Pedestrian,unset,3.076 km
820510,1,1,Vehicle or pillion passenger,Female,55,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Alighting,,1,,,0,Bus/coach Passenger,unset,No Postcode Info.
822910,2,1,Driver or Rider,Female,42,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH128RG,,,0,Ped Cyclist Driver,unset,11.65 km
823210,1,1,Vehicle or pillion passenger,Male,60,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Boarding,,1,,,0,Bus/coach Passenger,unset,No Postcode Info.
823410,1,1,Pedestrian,Female,5,Slight,In carriageway crossing elsewhere,Crossing from drivers nearside,E,Pupil on journey to/from school,Not car or van,Not car passenger,Not a psv passenger,,EH309LE,,,0,Pedestrian,unset,No Postcode Info.
823810,2,1,Vehicle or pillion passenger,Female,59,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Sitting passenger,,EH35EZ,,,0,Bus/coach Passenger,unset,No Postcode Info.
825110,1,1,Pedestrian,Female,49,Slight,"In carriageway, crossing on pedestrian facility",Crossing from drivers nearside,S,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,1,,,0,Pedestrian,unset,No Postcode Info.
825310,2,1,Driver or Rider,Male,34,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH114RR,,,0,Ped Cyclist Driver,unset,0.5261 km
826210,3,1,Driver or Rider,Female,32,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,FK12LE,,,0,Car Driver,unset,No Postcode Info.
826310,2,1,Driver or Rider,Male,31,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH74QL,,,0,Motorcyclist Driver,unset,No Postcode Info.
826610,1,1,Pedestrian,Female,27,Slight,In carriageway crossing elsewhere,Crossing from drivers nearside,E,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH41PD,,,0,Pedestrian,unset,0.3416 km
827510,1,2,Driver or Rider,Female,35,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,G129DG,,,0,Car Driver,unset,No Postcode Info.
827510,2,1,Driver or Rider,Male,45,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,KY30RX,,,0,Car Driver,unset,No Postcode Info.
828710,1,1,Pedestrian,Male,35,Serious,In carriageway crossing elsewhere,Crossing from drivers nearside,N,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH141RE,,,0,Pedestrian,unset,0.4076 km
829410,2,1,Driver or Rider,Male,53,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH177PJ,,,0,Other,unset,4.797 km
830010,2,1,Driver or Rider,Female,36,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH87SJ,,,0,Car Driver,unset,No Postcode Info.
830410,1,1,Vehicle or pillion passenger,Female,12,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,EH145JN,,,0,Car Passenger,unset,6.980 km
830410,2,2,Driver or Rider,Male,35,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH355JD,,,0,Motorcyclist Driver,unset,16.73 km
832510,2,1,Pedestrian,Female,41,Slight,In carriageway not crossing,In carriageway stationary-not crossing (standing or playing),Pedestrian sta,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH47RW,,,0,Pedestrian,unset,No Postcode Info.
833310,1,1,Pedestrian,Male,70,Serious,In carriageway crossing elsewhere,Crossing from drivers offside,W,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH142NL,,,0,Pedestrian,unset,0.1938 km
833810,2,1,Vehicle or pillion passenger,Female,55,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Standing passenger,,EH64SS,,,0,Bus/coach Passenger,unset,0.8182 km
834810,2,1,Vehicle or pillion passenger,Female,59,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Sitting passenger,,1,,,0,Bus/coach Passenger,unset,No Postcode Info.
834910,2,1,Vehicle or pillion passenger,Female,10,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,EH288RL,,,0,Car Passenger,unset,11.96 km
